RN,HN,Y_lat,X_long,Y_utm,X_utm,R_G,R_G_1085,A_Glac,A_Agr,A_Bog,A_L,A_For,A_Mount,A_U,A_LE,H_10,H_20,H_30,H_40,H_50,H_60,H_70,H_80,H_90,H_MAX,H_MIN,H_F,Y_G_Lat,X_G_Long,Y_G_UTM,X_G_UTM,C_S,R_TL_net,P_Jan,P_Feb,P_Mar,P_Apr,P_Mai,P_Jun,P_Jul,P_Aug,P_Sep,P_Oct,P_Nov,P_Dec,T_Jan,T_Feb,T_Mar,T_Apr,T_Mai,T_Jun,T_Jul,T_Aug,T_Sep,T_Oct,T_Nov,T_Dec,T_N,W_Jan,W_Feb,W_Mar,W_Apr,W_Mai,W_Jun,W_Jul,W_Aug,W_Sep,W_Oct,W_Nov,W_Dec,ID,R_L_sqrt,log_R_G_1085,Q_N_cuberoot,T_Feb_sqrd,T_Mar_cubed,W_Mai_sqrt,A,C_L,Q_N,R_L,O,R_TL,P_N,P_Med1Max,P_Med2Max,P_Med3Max,P_Med4Max,P_Med5Max,P_S,W_N,W_Med1Max,W_Med2Max,W_Med3Max,W_Med4Max,W_Med5Max,Q_N_SN,A_P,D,D_net,M_200_h,M_200_d,M_200_d_SN
62,18,60.6535912,5.8999982,6758676,3561,33.58290845,32.00990273,0,0,0,2.762049441,20.71537081,64.90816186,0,0.3223417,399,514,593,675,754,821,877,932,985,1109,219,890,60.70561245,5.977348551,6763779.695,8583.544625,19.35612985,171975.0811,244.839087,172.718082,207.3712327,108.7652971,103.4009134,133.9233792,149.1428767,179.5262556,317.986621,323.231918,287.4822834,287.2425579,-5.229817354,-5.530173021,-3.940008828,-1.262665139,4.154955084,8.16557079,9.573763457,9.297457648,5.886550992,2.900829259,-1.594123298,-4.101746958,1.526716053,80.87933333,50.78186667,65.42446667,112.2053,433.0386333,448.4621667,297.7991333,225.2641,331.9057667,316.5485,174.1133,121.0698333,62-18,4.6718924283173,3.49680759917794,4.68800320530525,30.5828136421963,-61.1633951279436,20.8095803249369,72.4099999709832,16.4474894246225,103.030000004433,21.8265788617685,48569.1760004361,195492.696567746,2515.63050518234,75.356164479485,111.328766944626,144.437671442417,170.95548004645,191.426027572314,69.0435414441091,2657.49239898658,49.1692312613888,42.2307699466655,25.0038463991604,33.5423082218918,54.1115395241979,4388.9470791254,1.49086326549325,2699.80247524601,2375.01838145787,23.9999999916493,219.000000040186,148.000000034911
11,4,59.8894196,10.0831976,6649313,225005,41.72767473,52.47571217,0,0,6.03,7.99,85.67,0.15,0,3.618421681,457,475,481,493,510,543,595,615,631,673,430,243,59.90675555,10.08235268,6651258.909,225088.0821,8.82787795,6507.568319,59.42407393,45.96629603,52.2218516,45.65444407,63.28518523,74.2166667,90.70259277,97.2051848,96.9092592,104.6874073,88.202593,63.1251854,-7.170728787,-6.728802221,-3.741039422,0.811481491,7.159892452,12.13007406,13.37605735,12.03494623,7.43391358,3.202652335,-2.173962979,-5.458602144,2.572990162,5.719,7.695666667,18.90966667,167.187,247.4746667,84.45433333,101.375,107.172,112.0686667,102.829,40.267,14.61766667,11-4,2.05373423060951,3.97922757269185,2.71170048044909,45.2767793293345,-52.3572531806912,15.7313275568211,6.62999999868878,4.31776013704447,19.9400000092982,4.21782428997723,13395.2060571551,9960.19963447737,881.600740192861,33.9611115139403,48.861110999637,56.9500000060828,65.2333334811572,69.4333325279889,66.8905595953639,1009.76966664442,50.9974369204672,45.3461545029526,21.9820516435447,31.9807697868668,47.7576930526495,869.647402486157,0.494953192247892,1502.29255451693,981.533682991691,30.0000000101353,121.000000048794,65.9999999982559
12,13,61.1685257,8.7159615,6797807,162288,54.71918756,63.81808695,0,1.970055162,0,3.940110323,5.910165485,76.8321513,0,0.870169018,877,1038,1134,1255,1372,1442,1520,1577,1618,1772,614,1158,61.21163533,8.637176563,6802960.096,158543.9231,13.51553537,56118.29517,55.98380967,34.66714317,41.20625893,29.46843593,55.40333357,69.68176847,83.78142843,87.089796,84.94312963,88.0681637,70.00918403,53.71673517,-10.88221638,-10.53944212,-8.696043465,-4.941476196,1.173796362,6.103517002,7.639346076,6.821349567,2.444451244,-1.277614652,-6.540471661,-9.200504731,-2.324609079,0.456866667,0.574466667,2.2652,18.32776667,221.1864,281.5291,117.0556333,94.7539,81.07073333,48.28256667,5.212633333,1.62,12-13,3.98740001424862,4.17158468401037,2.92557638313169,111.07984020083,-657.60499810943,14.8723367363707,50.3400000147411,11.9334471571295,25.0399999941933,15.8993588736299,39496.5975814218,64283.558006016,754.019186522111,28.6499999953946,41.1081634965908,50.3081629888816,57.702041028537,63.3489805314042,62.44045021605,872.335266546493,59.7758865090129,54.563465295561,28.0818053448873,40.635663079003,62.020525021846,1385.92768629724,1.27454016288833,1276.98764121225,1114.78536320932,16.9999999990443,66.9999999738053,73.9999999848915
12,209,60.5581398,9.8756914,6724518,219200,13.57364336,11.77603442,0,0.902575952,6.137516472,4.693394949,67.69319638,18.41254942,0,0.390359205,531,606,684,771,844,900,950,1006,1061,1279,221,1058,60.56793648,9.581194789,6726977.837,203339.4373,9.803655313,758096.8052,39.8359942,29.2966977,34.828673,33.4523148,53.7038333,68.15933937,78.074512,82.0725062,76.1757718,79.08754973,62.23706193,42.6498397,-9.461009941,-8.785224193,-5.878226611,-1.218148154,5.14242631,10.26718352,11.55892813,10.30177659,5.735267498,1.422406008,-4.511956173,-7.782692765,0.565894185,1.81757,2.580333333,8.259306667,91.4649,234.16135,83.7567,88.40808,92.53301,83.94676333,66.53700333,13.72531667,3.91678,12-209,7.00994644347863,2.54757110502305,2.85290562366093,77.1801641212725,-203.113585888685,15.3023315216996,554.129999856293,38.0982735706619,23.2199999937365,49.1393491404387,147582.843803627,888098.012215424,679.57409359962,29.0802774924165,41.0974999834982,47.3736104925548,54.3131484937305,59.6281479725404,63.264623850126,771.107113554524,60.0952214862546,54.5540449626888,29.025184321411,40.7847434324645,62.3545966035695,864.100159126317,3.75470472135395,1602.68892057395,1368.08475544778,21.0000000058081,124.999999962212,77.0000000112663
159,3,66.7025909,13.7468977,7398782,444698,172.7124452,172.9974493,72.47796278,0,0,1.958863859,3.917727718,15.67091087,0,2.341779273,415,764,966,1071,1155,1204,1251,1321,1369,1580,9,1571,66.66666279,13.82902087,7394703.75,448241.5286,12.18808599,33411.25848,164.6064704,137.9891504,130.4173201,97.8363397,79.28202613,89.35549003,124.3521571,132.2853594,197.4471244,236.1040519,172.0854907,191.3160786,-8.962690273,-8.594477698,-7.660107515,-5.074703691,-0.21761121,4.179949898,6.873339656,6.743782414,2.825660126,-0.841368325,-5.133518517,-7.682289696,-1.962002903,17.3847,12.84996667,14.1926,29.4385,147.9862,439.6671333,503.2612333,303.4593667,169.8385333,141.0818333,39.06246667,26.63103333,159-3,2.16293697007976,5.15904063991168,4.80531817958861,73.8650469014194,-449.47402178704,12.1649578708683,53.3300000206648,12.5103393573827,110.95999999927,4.67829633653782,36706.5234893465,39053.8026684301,1753.0770584527,55.6931375180971,85.4313720028469,96.8029409949269,111.005882455196,118.022548949248,59.4973838096989,1844.85356728561,51.1655468780441,45.4126058772182,21.5403365494428,32.8193281597515,47.0546225116818,3030.72170012003,1.45287526590269,732.304571714089,626.50025289547,20.0000000089202,257.000000026929,148.000000034911
156,10,66.4567184,13.8784761,7371267,450012,27.34605142,21.12724222,34.94,0.05,0.46,3.12,8.11,46.15,0,0.793445966,291,423,589,700,804,915,1021,1164,1291,1587,60,1527,66.56680959,13.95892467,7383466.382,453810.6244,17.77191225,367949.2926,167.1795378,139.6897448,133.2471769,96.2761879,79.3306381,87.611962,122.8618823,132.8276718,193.7085649,234.2051836,170.7721052,193.42008,-8.375351124,-7.923114013,-6.712483412,-3.753303029,1.263992896,5.739975534,8.267725466,7.972162374,3.962144061,0.23824047,-4.354583729,-6.964330929,-0.88657712,26.91495333,20.78014667,23.43104,64.27794,260.6803067,419.8938667,362.74652,217.3288267,180.9234067,172.30758,62.78212667,48.14444667,156-10,6.05530507974732,3.09680952903595,4.57678919126408,62.775735662997,-302.44727533446,16.1455971304873,210.690000033913,27.2798981100651,95.8699999914766,36.6667196088136,99407.7184467749,405869.606198526,1751.13073579083,57.9440190118337,87.3026310132284,102.340191030382,110.336842021234,121.293541559506,53.3968242380446,1860.21115972975,55.9545348329112,50.5489153367065,26.1674333580853,37.4413798538111,56.1652627352313,2255.42448295505,2.11945312393841,1926.38286260125,1746.40131288161,20.0000000089202,225.999999938463,132.000000054599
185,1,68.6728287,14.6292734,7617927,484953,7.01,5.54,0,2.37,33.55,22.1,27.37,0.26,0,19.68,16,16,22,29,34,37,40,48,58,171,16,155,68.69116773,14.63145503,7619969.813,485053.7609,4.380629213,6321.688332,104.2433337,97.43666657,85.49619057,73.8171429,55.1847618,63.46238063,77.69714263,80.29952373,121.0866669,163.6642862,118.2100001,121.6857143,-1.115606758,-1.378215448,-0.772688169,1.440698442,5.672841789,9.297396831,11.64099846,11.51039939,8.093857164,4.766251941,1.572079368,-0.389185876,4.194902262,94.04933333,93.97966667,92.88766667,123.2736667,73.50466667,67.96666667,82.012,85.01933333,128.259,166.866,111.6193333,109.3943333,185-1,2.36643191354618,1.87793716546911,3.6864858839974,1.89947782110584,-0.461331158269131,8.57348626114255,7.70000000108079,4.59999999772277,50.09999999545,5.60000000144982,14831.6552667131,14607.0580797267,1162.28380968096,36.3428569825614,55.571428484563,65.814285985009,75.4642865111243,80.3571434981308,59.6863740512385,1228.83166610059,58.3645512854984,53.8426817652314,27.2661379727456,39.7723111328868,60.1604949599184,1205.79095405564,0.519159854719625,1897.02052956836,820.998484884954,18.000000001869,98.9999999866756,100.000000001191
163,6,66.9356003,15.146554,7424209,506407,22.265774,14.17309233,0,0,6.01,4.69,18.72,62.71,0,1.378441673,496,532,583,617,664,703,737,778,840,1013,434,579,66.89336361,15.06996869,7419491.948,503062.4725,8.086589447,171050.0652,96.00972613,81.12187237,71.1566668,47.25881257,39.95949747,47.5592692,81.73557067,74.2668038,112.7342012,134.4117806,95.42041123,109.7345202,-9.496805117,-8.837391797,-7.198020332,-3.584461193,1.81047282,6.672535784,9.219345988,8.528693473,4.246159819,0.132764769,-5.099713847,-8.000309316,-0.967227412,8.580833333,5.7768,1.680133333,21.9791,297.6590333,292.4175,113.1071667,82.59043333,107.2442333,98.06116667,24.8262,12.57223333,163-6,4.65158518032022,2.71952361767585,3.28224316144335,78.0994937736829,-372.940206677126,17.2527978397708,70.06000001616,14.6927360148008,35.3600000081525,21.6372446897747,54375.3747325315,200076.717604181,991.369132660109,38.6417809839786,54.7486305172386,70.2335620034635,82.7554795341327,88.29246651153,56.2556183570626,1066.4948329145,56.1600262987482,49.9434018862518,25.0889597806718,35.9035540427677,56.0634528004304,2404.81182683858,1.28845088446253,2855.79100425503,2441.47966360626,15.9999999961635,206.000000043346,122.999999954193
308,1,64.244873,13.7603064,7124887,439898,9.416818752,8.853814846,0,0.520257878,21.5436757,8.069038096,39.76886021,24.8062326,0.026378884,4.130156071,414,506,555,596,625,658,694,734,793,1387,354,1033,64.29392257,13.62716384,7130519.868,433575.8764,7.40763421,811945.0803,65.87923033,47.181736,44.64550903,33.70375853,33.80268123,55.050564,80.90736257,73.04168493,86.15961897,76.55379473,60.28954543,76.47037367,-9.892684634,-9.097320219,-6.102756928,-1.916010496,3.747438484,8.822838337,10.65899823,9.901892249,5.656939919,1.747950133,-4.12532113,-7.535042895,0.155576754,5.180913333,3.917666667,7.37568,60.5677,290.7639,78.96972,88.75187333,81.66988,93.28664667,70.31623333,22.79859333,11.73666667,308-1,6.57423310343355,2.28785867421518,2.54992951258987,82.7612351670262,-227.288894985526,17.0518004914437,452.53999998951,28.5243892649475,16.5800000048555,43.2205408982815,129933.92227212,949382.678260692,733.685859741635,25.1914290096696,35.8424174857035,42.1656044806511,45.7536259811735,52.4283514912146,67.1646402977998,815.335473114057,60.451992400708,55.4841774436062,28.3308938300643,41.2764270745193,62.8150709523225,750.744029411514,3.48284723066744,2097.89781949017,1794.19516620711,23.9999999916493,84.0000000131616,70.9999999970666
111,10,62.7826004,8.8930998,6976140,188716,80.20964503,54.37056405,0,0,0.89,2.94,5.32,85.11,0,0.322575852,615,754,840,907,943,988,1043,1113,1216,1373,217,1156,62.80261669,8.960921202,6978170.418,192379.8999,20.39813573,31951.82827,103.5798667,84.0132,92.8616,68.9016,52.0556,73.98106667,106.6584,97.86013333,133.884,122.5788,111.5050667,128.744,-7.666735484,-7.357154844,-5.559608602,-2.878777778,3.142309677,7.107106667,8.465436559,8.294301075,4.393337778,1.24836129,-3.772311111,-6.10203871,-0.05714779,8.701333333,7.263333333,8.782666667,56.41333333,396.0453333,295.01,149.858,110.9253333,131.9786667,100.4453333,32.574,15.404,111-10,3.07268339698213,4.01404811770732,4.13945646953641,54.1277273985927,-171.843319991551,19.9008877515552,24.7899999988324,8.1176065672812,70.9299999848213,9.44138325808965,24129.4686965709,36112.0838139794,1176.6233328796,37.0759999994963,55.9080000210963,68.7660000176992,79.418000014902,83.5340000327469,60.3580941691456,1313.401333421,56.4318138597107,50.6588897692107,27.3204682769384,38.1590064570382,58.6842113638698,2385.96266736641,1.02737446321054,1456.71979456813,1288.89988991411,20.0000000089202,156.999999945316,84.0000000131616
206,3,69.5238876,20.5256195,7722523,715471,30.53367555,30.60251153,0,2.14,0.27,2.27,14.98,77.28,0,0.035817174,237,508,699,849,933,976,1019,1072,1135,1316,20,1296,69.42024886,20.60793312,7711252.204,719715.2632,17.3365908,286880.5506,45.70848333,41.75826667,28.7007,22.54013333,20.29676667,32.90901667,49.50301667,49.3829,43.62726667,58.2531,44.66981667,46.8154,-14.47963172,-13.79240956,-11.52739677,-6.806816667,-0.72101129,5.161237222,8.647860215,7.51373871,2.914459444,-2.517384946,-8.683041667,-12.98922634,-3.939968615,3.103,3.869833333,2.941666667,22.81666667,183.131,124.7098333,52.15233333,52.309,41.32566667,36.68583333,7.273333333,4.394,206-3,5.82211301878895,3.45323659623206,3.07266992483131,190.230561470779,-1531.77058417477,13.5325902915887,200.399999957774,25.5755297446124,29.0099999961326,33.8970000035518,83998.992188708,318648.224887866,484.164866510286,21.3884999912704,26.3632500025745,33.0360000017023,38.1004999845264,41.6605000132851,62.2726162739407,534.71216672645,61.4308372858044,54.6567953508203,29.8721259167387,41.2848439483871,64.2052273321222,1614.98391684942,2.38574290880949,1590.06100117944,1431.53967380188,23.0000000016296,81.9999999783312,54.9999999872141
19,96,59.0523148,8.6536207,6563180,136291,26.07,25.07,0,0,0,10.88709677,0,0,0,3.467499662,592,600,606,608,613,622,634,645,660,685,581,104,59.05725224,8.651724642,6563732.118,136227.5466,6.966206877,607.6589754,79.85666667,58.08,64.34333333,53.13333333,79.49,74.28,95.15666667,111.8133333,127.1,137.8566667,117.38,77.48666667,-6.511182796,-6.787372742,-3.969892473,0.267444444,6.248064516,11.43855556,12.86365591,11.50967742,7.353,3.497849462,-1.457444444,-4.699354839,2.479416668,10.53333333,15.5,20.76666667,162.2666667,297.6333333,86.13333333,102,119.8666667,136.6666667,138.2666667,64.1,29.46666667,19-96,0.974679434669765,3.26078522794541,3.40161399704986,46.0684287388446,-62.5656889708199,17.25205301696,0.520000000211465,1.28540248473838,39.3599999927557,0.950000000368173,3933.47119205896,848.210934182332,1075.97666641642,50.8000000211107,68.4999999816297,78.7500000231728,93.9500000132024,100.200000034993,61.8329623109882,1183.19999953075,53.2376272245032,47.6735848607852,25.0115162799748,35.5851474378128,54.5401889041198,1177.45999995577,0.132198756475082,1631.17487276422,1168.57495235541,35.99999998358,134.000000006578,102.999999976348
127,6,63.7911797,11.8096933,7077672,342841,8.488881521,8.373386534,0,1.023937381,12.17347775,4.095749522,36.40666242,37.77191226,0,0.298166143,255,361,421,461,500,537,569,610,680,1224,38,1186,63.87405067,12.21799595,7085802.84,363250.7625,8.318926205,2263887.902,94.98821483,77.87509257,75.440404,65.02619837,58.02194077,76.11722917,102.5417216,96.1983507,133.7940134,123.485806,91.9627749,115.0356626,-7.83759713,-7.316614261,-4.601648819,-0.632945137,5.061806531,9.72651994,11.28291345,10.670038,6.553155033,2.807099703,-2.697287411,-5.628599595,1.448903358,29.51277333,22.39485333,37.01735333,156.68002,291.9058233,99.92179667,113.2047167,108.0498433,146.5033067,125.6108633,59.02343333,42.66397,127-6,8.32268441227238,2.23787445400505,3.50258312735179,53.5328442442686,-97.440704551339,17.0852516311584,880.419999699669,47.1020861512448,42.9700000091568,69.2670758262817,223108.734442133,2512391.30821056,1110.48740885094,33.7652884884873,47.8831254838611,58.581143000703,71.0471119797094,80.057191018931,64.8980011296006,1232.4887535913,55.5306263678549,49.7032348743728,26.0587380308408,37.1729404004852,56.9132680017558,1307.51052418951,3.94614761630576,2853.62816789712,2571.37264134915,23.9999999916493,98.9999999866756,78.0000000242119
2,288,60.6546021,11.3894758,6729739,302673,12.86853631,7.15947344,0,0,3.746019854,1.873009927,88.03146657,0,0,3.418678269,294,312,322,333,342,359,380,403,430,520,280,240,60.6539744,11.42709494,6729593.273,304620.9201,4.955660597,48626.55573,39.71169953,30.26176493,32.82039203,34.71875823,50.95490173,69.60333327,80.45385593,75.31267987,75.1545097,68.01104547,57.4851635,46.32999963,-9.005091724,-8.64932257,-4.263470363,1.196363842,7.928389203,12.89725926,14.05741935,12.59011596,7.828078437,3.269582542,-2.832431387,-7.154882969,2.321834132,4.6479,7.165533333,19.09163333,145.7471,107.0685,73.75936667,85.07006667,80.77646667,80.91196667,66.3563,33.307,8.8137,2-288,3.28656952591496,2.09917963748214,1.99414956982061,74.8107809199114,-77.4978662354307,10.3473909755068,53.3900000260493,7.60835017201698,7.93000000280122,10.8015392486729,47938.0508956609,59247.2372963169,660.818104048963,27.384313487586,35.2960780017369,43.0990190073361,47.9460779784607,51.5784309884684,53.6891651573535,712.715533103841,52.7432567467576,48.8418614625486,26.1846515131859,36.730233279157,57.3930238944698,218.369147965973,1.11372905523398,1109.70663213464,910.780215644607,26.9999999998831,95.9999999550877,77.0000000112663
8,2,59.8934708,10.5081396,6648073,248777,19.1240113,19.52268942,0,6.06,2.9,1.72,82.97,0,3.97,0.065014911,121,197,262,308,341,372,399,436,493,680,5,675,59.99464942,10.42614395,6659584.364,244908.7246,9.271020258,353116.8255,63.5367859,48.410479,57.3578458,50.30165853,68.87545253,77.9894018,96.2410601,103.6992824,106.6428717,113.5710426,96.50487197,66.06569227,-6.688949559,-6.46122271,-2.798040257,2.081120231,8.578000543,13.41141765,14.64083926,13.2807163,8.556260972,4.127155234,-1.342655253,-5.025574294,3.529922343,12.22491333,12.60328,32.80541,185.91188,172.2485867,82.72597667,102.02201,109.8268867,113.08749,111.9294,62.86876,20.28471667,8-2,4.97226001182828,3.02153107506734,2.67214152977013,41.7473989082198,-21.9059390980915,13.1243509058544,190.77000001003,25.3202537766441,19.0799999996157,24.7233696252266,81454.6408249475,380347.60364073,949.196444719579,43.3292309967378,58.0012820144761,66.1494869716316,78.77076953032,81.9310255116336,53.9656676981106,1018.53931010539,59.0557905708083,53.8764920120712,27.5133337004623,40.8284218558052,59.8978954432001,473.752376148052,2.34203967340495,1993.74955632457,1851.00815446242,38.0000000103973,75.9999999782389,80.0000000260895
24,8,58.1605644,7.0662289,6474075,33807,17.84966049,14.62907955,0,0.823655383,2.470966148,8.236553826,76.59995058,8.236553826,0,1.697657298,221,260,288,308,325,343,369,400,454,613,8,605,58.24922467,7.053403524,6483965.887,34258.70382,11.41149685,142237.2328,182.9822313,131.66096,132.2880224,82.45782497,111.7535312,107.8242375,117.6967233,160.0587567,217.8318929,248.2809883,241.2990678,195.2508472,-2.586908146,-2.942267831,-0.895623297,2.496897357,7.744115178,11.82522598,13.05256333,12.37112264,9.170520728,5.98178058,1.766230707,-1.16747312,4.734682009,137.82165,95.89778333,120.1960167,208.491,190.608,115.6444833,125.9990667,170.2042833,232.3378,262.0418333,238.23685,159.9290167,24-8,5.52564870676173,2.74913325274409,3.69016134612386,8.65693998933745,-0.718416247800644,13.8060856146846,121.41000005392,19.540024237145,50.2500000030559,30.5327936305376,74305.1639769996,227920.373977873,1929.38508437474,68.6669490162394,93.9093215199314,112.892373054761,138.475000565093,149.502965536717,55.4473569391346,2057.40778378246,56.1972983117808,50.2633213349949,26.701158660794,35.7559850816843,57.3098464344132,1603.258899619,1.63393758004289,1877.27842932682,1171.54462451749,38.0000000103973,142.000000056621,149.000000008127
